Qualification,Exam,ExamVersion,Keycode,Score,OriginalScore,Moderated,Percentage,Status,Submitted,Imported,Flagged,VIP,Country,CandidateFullName,CandidateRef,CentreName,CentreCode
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,LQCUCYX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:40:28,10/01/2012 08:40:28,False,False,Country Name 1,"""Forename1222 Surname1222""",CandidateRef1222,Centre Name 12,Centre 122
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,RV5N8SX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:40:27,10/01/2012 08:40:27,False,False,Country Name 1,"""Forename1221 Surname1221""",CandidateRef1221,Centre Name 12,Centre 122
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,PS47RNX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:40:27,10/01/2012 08:40:27,False,False,Country Name 1,"""Forename1220 Surname1220""",CandidateRef1220,Centre Name 12,Centre 122
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,7Z8G8RX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:40:27,10/01/2012 08:40:27,False,False,Country Name 1,"""Forename1219 Surname1219""",CandidateRef1219,Centre Name 12,Centre 121
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,YMGN8FX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:40:27,10/01/2012 08:40:27,False,False,Country Name 1,"""Forename1218 Surname1218""",CandidateRef1218,Centre Name 12,Centre 121
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,GDSLCZX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:40:27,10/01/2012 08:40:27,False,False,Country Name 1,"""Forename1217 Surname1217""",CandidateRef1217,Centre Name 12,Centre 121
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,K3JF3YX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:40:26,10/01/2012 08:40:26,False,False,Country Name 1,"""Forename1216 Surname1216""",CandidateRef1216,Centre Name 12,Centre 121
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,D5YGTEX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:40:26,10/01/2012 08:40:26,False,False,Country Name 1,"""Forename1215 Surname1215""",CandidateRef1215,Centre Name 12,Centre 121
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,TB7J4CX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:40:26,10/01/2012 08:40:26,False,False,Country Name 1,"""Forename1214 Surname1214""",CandidateRef1214,Centre Name 12,Centre 121
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,Y59UVRX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:40:26,10/01/2012 08:40:26,False,False,Country Name 1,"""Forename1213 Surname1213""",CandidateRef1213,Centre Name 12,Centre 121
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,WQ6HD4X1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:40:26,10/01/2012 08:40:26,False,False,Country Name 1,"""Forename1212 Surname1212""",CandidateRef1212,Centre Name 12,Centre 121
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,BTY7K9X1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:40:26,10/01/2012 08:40:26,False,False,Country Name 1,"""Forename1211 Surname1211""",CandidateRef1211,Centre Name 12,Centre 121
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,P9NC7ZX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:40:25,10/01/2012 08:40:25,False,False,Country Name 1,"""Forename1210 Surname1210""",CandidateRef1210,Centre Name 12,Centre 121
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,4DPC2YX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:40:25,10/01/2012 08:40:25,False,False,Country Name 1,"""Forename1209 Surname1209""",CandidateRef1209,Centre Name 12,Centre 120
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,9SM6SAX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:40:25,10/01/2012 08:40:25,False,False,Country Name 1,"""Forename1208 Surname1208""",CandidateRef1208,Centre Name 12,Centre 120
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,E8NVCEX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:40:25,10/01/2012 08:40:25,False,False,Country Name 1,"""Forename1207 Surname1207""",CandidateRef1207,Centre Name 12,Centre 120
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,RS549KX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:40:25,10/01/2012 08:40:25,False,False,Country Name 1,"""Forename1206 Surname1206""",CandidateRef1206,Centre Name 12,Centre 120
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,WQ45Y9X1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:12:21,10/01/2012 08:12:21,False,False,Country Name 1,"""Forename1205 Surname1205""",CandidateRef1205,Centre Name 12,Centre 120
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,D62498X1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:12:21,10/01/2012 08:12:21,False,False,Country Name 1,"""Forename1204 Surname1204""",CandidateRef1204,Centre Name 12,Centre 120
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,8HYCSRX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:12:21,10/01/2012 08:12:21,False,False,Country Name 1,"""Forename1203 Surname1203""",CandidateRef1203,Centre Name 12,Centre 120
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,WVNU86X1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:12:21,10/01/2012 08:12:21,False,False,Country Name 1,"""Forename1202 Surname1202""",CandidateRef1202,Centre Name 12,Centre 120
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,KW6PKKX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:12:20,10/01/2012 08:12:20,False,False,Country Name 1,"""Forename1201 Surname1201""",CandidateRef1201,Centre Name 12,Centre 120
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,KTTD5TX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:12:20,10/01/2012 08:12:20,False,False,Country Name 1,"""Forename1200 Surname1200""",CandidateRef1200,Centre Name 12,Centre 120
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,5Z2BXLX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:12:20,10/01/2012 08:12:20,False,False,Country Name 1,"""Forename1199 Surname1199""",CandidateRef1199,Centre Name 11,Centre 119
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,ARVYUNX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:12:20,10/01/2012 08:12:20,False,False,Country Name 1,"""Forename1198 Surname1198""",CandidateRef1198,Centre Name 11,Centre 119
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,AVEP4JX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:12:20,10/01/2012 08:12:20,False,False,Country Name 1,"""Forename1197 Surname1197""",CandidateRef1197,Centre Name 11,Centre 119
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,EQYGDFX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:12:20,10/01/2012 08:12:20,False,False,Country Name 1,"""Forename1196 Surname1196""",CandidateRef1196,Centre Name 11,Centre 119
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,VQD88XX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:12:19,10/01/2012 08:12:19,False,False,Country Name 1,"""Forename1195 Surname1195""",CandidateRef1195,Centre Name 11,Centre 119
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,YUQA55X1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:12:19,10/01/2012 08:12:19,False,False,Country Name 1,"""Forename1194 Surname1194""",CandidateRef1194,Centre Name 11,Centre 119
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,87X6CPX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:12:19,10/01/2012 08:12:19,False,False,Country Name 1,"""Forename1193 Surname1193""",CandidateRef1193,Centre Name 11,Centre 119
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,4E2553X1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:12:19,10/01/2012 08:12:19,False,False,Country Name 1,"""Forename1192 Surname1192""",CandidateRef1192,Centre Name 11,Centre 119
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,BHTRBZX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:12:19,10/01/2012 08:12:19,False,False,Country Name 1,"""Forename1191 Surname1191""",CandidateRef1191,Centre Name 11,Centre 119
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,UW3LRPX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:12:19,10/01/2012 08:12:19,False,False,Country Name 1,"""Forename1190 Surname1190""",CandidateRef1190,Centre Name 11,Centre 119
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,H2UTRSX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:12:19,10/01/2012 08:12:19,False,False,Country Name 1,"""Forename1189 Surname1189""",CandidateRef1189,Centre Name 11,Centre 118
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,GTYTBHX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:12:18,10/01/2012 08:12:18,False,False,Country Name 1,"""Forename1188 Surname1188""",CandidateRef1188,Centre Name 11,Centre 118
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,QUV7MSX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:12:18,10/01/2012 08:12:18,False,False,Country Name 1,"""Forename1187 Surname1187""",CandidateRef1187,Centre Name 11,Centre 118
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,W7GUWRX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:12:18,10/01/2012 08:12:18,False,False,Country Name 1,"""Forename1186 Surname1186""",CandidateRef1186,Centre Name 11,Centre 118
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,EKH2SKX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:12:18,10/01/2012 08:12:18,False,False,Country Name 1,"""Forename1185 Surname1185""",CandidateRef1185,Centre Name 11,Centre 118
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,MJ6EYZX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:12:18,10/01/2012 08:12:18,False,False,Country Name 1,"""Forename1184 Surname1184""",CandidateRef1184,Centre Name 11,Centre 118
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,3DKV8YX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:12:17,10/01/2012 08:12:17,False,False,Country Name 1,"""Forename1183 Surname1183""",CandidateRef1183,Centre Name 11,Centre 118
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,2SSR5JX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:12:17,10/01/2012 08:12:17,False,False,Country Name 1,"""Forename1182 Surname1182""",CandidateRef1182,Centre Name 11,Centre 118
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,DGH5XGX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:12:17,10/01/2012 08:12:17,False,False,Country Name 1,"""Forename1181 Surname1181""",CandidateRef1181,Centre Name 11,Centre 118
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,QDV4UTX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:12:17,10/01/2012 08:12:17,False,False,Country Name 1,"""Forename1180 Surname1180""",CandidateRef1180,Centre Name 11,Centre 118
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,93JSQJX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:12:17,10/01/2012 08:12:17,False,False,Country Name 1,"""Forename1179 Surname1179""",CandidateRef1179,Centre Name 11,Centre 117
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,DGV8RMX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:12:16,10/01/2012 08:12:16,False,False,Country Name 1,"""Forename1178 Surname1178""",CandidateRef1178,Centre Name 11,Centre 117
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,QY4ACDX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:12:16,10/01/2012 08:12:16,False,False,Country Name 1,"""Forename1177 Surname1177""",CandidateRef1177,Centre Name 11,Centre 117
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,H5DRHJX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:12:16,10/01/2012 08:12:16,False,False,Country Name 1,"""Forename1176 Surname1176""",CandidateRef1176,Centre Name 11,Centre 117
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,AXNNGXX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:12:16,10/01/2012 08:12:16,False,False,Country Name 1,"""Forename1175 Surname1175""",CandidateRef1175,Centre Name 11,Centre 117
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,CDSZRTX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:12:16,10/01/2012 08:12:16,False,False,Country Name 1,"""Forename1174 Surname1174""",CandidateRef1174,Centre Name 11,Centre 117
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,8CP8BSX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:12:16,10/01/2012 08:12:16,False,False,Country Name 1,"""Forename1173 Surname1173""",CandidateRef1173,Centre Name 11,Centre 117
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,QXXSTKX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:12:15,10/01/2012 08:12:15,False,False,Country Name 1,"""Forename1172 Surname1172""",CandidateRef1172,Centre Name 11,Centre 117
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,D5529QX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:12:15,10/01/2012 08:12:15,False,False,Country Name 1,"""Forename1171 Surname1171""",CandidateRef1171,Centre Name 11,Centre 117
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,G9S27SX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:12:15,10/01/2012 08:12:15,False,False,Country Name 1,"""Forename1170 Surname1170""",CandidateRef1170,Centre Name 11,Centre 117
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,KTPVWLX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:12:15,10/01/2012 08:12:15,False,False,Country Name 1,"""Forename1169 Surname1169""",CandidateRef1169,Centre Name 11,Centre 116
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,739H6DX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:12:15,10/01/2012 08:12:15,False,False,Country Name 1,"""Forename1168 Surname1168""",CandidateRef1168,Centre Name 11,Centre 116
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,F9F3ADX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:12:14,10/01/2012 08:12:14,False,False,Country Name 1,"""Forename1167 Surname1167""",CandidateRef1167,Centre Name 11,Centre 116
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,Z9LSXPX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:12:14,10/01/2012 08:12:14,False,False,Country Name 1,"""Forename1166 Surname1166""",CandidateRef1166,Centre Name 11,Centre 116
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,E6D8ZPX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:12:14,10/01/2012 08:12:14,False,False,Country Name 1,"""Forename1165 Surname1165""",CandidateRef1165,Centre Name 11,Centre 116
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,XNLD4NX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:12:14,10/01/2012 08:12:14,False,False,Country Name 1,"""Forename1164 Surname1164""",CandidateRef1164,Centre Name 11,Centre 116
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,CUGAPZX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:12:14,10/01/2012 08:12:14,False,False,Country Name 1,"""Forename1163 Surname1163""",CandidateRef1163,Centre Name 11,Centre 116
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,CC5VJ9X1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:12:14,10/01/2012 08:12:14,False,False,Country Name 1,"""Forename1162 Surname1162""",CandidateRef1162,Centre Name 11,Centre 116
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,PQ33KGX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:12:13,10/01/2012 08:12:13,False,False,Country Name 1,"""Forename1161 Surname1161""",CandidateRef1161,Centre Name 11,Centre 116
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,7XC5WDX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:12:13,10/01/2012 08:12:13,False,False,Country Name 1,"""Forename1160 Surname1160""",CandidateRef1160,Centre Name 11,Centre 116
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,SP6AEAX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:12:13,10/01/2012 08:12:13,False,False,Country Name 1,"""Forename1159 Surname1159""",CandidateRef1159,Centre Name 11,Centre 115
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,9MJUGGX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:12:13,10/01/2012 08:12:13,False,False,Country Name 1,"""Forename1158 Surname1158""",CandidateRef1158,Centre Name 11,Centre 115
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,3U4UE3X1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:12:13,10/01/2012 08:12:13,False,False,Country Name 1,"""Forename1157 Surname1157""",CandidateRef1157,Centre Name 11,Centre 115
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,7US2TFX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:12:13,10/01/2012 08:12:13,False,False,Country Name 1,"""Forename1156 Surname1156""",CandidateRef1156,Centre Name 11,Centre 115
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,KK92CQX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:12:12,10/01/2012 08:12:12,False,False,Country Name 1,"""Forename1155 Surname1155""",CandidateRef1155,Centre Name 11,Centre 115
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,DAS9PVX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 08:12:12,10/01/2012 08:12:12,False,False,Country Name 1,"""Forename1154 Surname1154""",CandidateRef1154,Centre Name 11,Centre 115
